id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk
354314,highway,2,0.38,35,dim,clear,True,True,afternoon,False,False,0,0.07
252012,urban,3,0.88,60,night,foggy,True,True,morning,False,False,1,0.84
175357,urban,3,0.34,25,night,foggy,False,True,morning,True,True,0,0.48
106551,urban,1,0.61,25,daylight,foggy,True,True,morning,True,False,1,0.39
68726,urban,4,0.28,45,night,foggy,True,True,morning,True,False,1,0.42
481403,urban,3,0.67,60,daylight,foggy,True,False,evening,True,False,1,0.51
129094,urban,1,0.14,70,daylight,clear,True,True,evening,True,True,1,0.29
92845,rural,2,0.59,25,daylight,foggy,True,False,morning,False,True,1,0.29
206845,urban,3,0.71,60,daylight,clear,True,False,evening,True,True,0,0.4
240716,highway,1,0.58,45,daylight,clear,False,False,morning,True,False,1,0.19
112515,urban,3,0.86,70,daylight,clear,True,True,afternoon,False,False,3,0.64
159573,highway,1,0.85,60,night,foggy,True,False,morning,False,True,4,0.92
362361,urban,2,0.94,70,dim,clear,False,False,evening,False,False,3,0.54
272511,highway,3,0.62,25,daylight,foggy,True,True,morning,False,False,1,0.26
213301,rural,4,0.89,45,dim,rainy,True,True,afternoon,True,True,1,0.28
138532,urban,1,0.96,25,daylight,clear,True,False,morning,False,False,0,0.23
239839,rural,1,0.77,25,night,foggy,False,False,morning,True,False,2,0.53
2940,rural,4,0.55,60,night,foggy,False,True,morning,False,True,2,0.57
111267,highway,4,0.17,25,dim,foggy,True,True,afternoon,False,True,0,0.18
422028,highway,1,0.99,45,dim,foggy,False,True,morning,True,False,1,0.36
276678,highway,3,0.85,25,daylight,rainy,False,True,afternoon,True,True,3,0.45
17205,urban,2,0.74,60,night,rainy,True,False,morning,False,False,2,0.72
46486,rural,4,0.03,60,dim,foggy,False,False,morning,False,True,1,0.24
205633,urban,3,0.6,35,night,foggy,False,False,morning,False,False,1,0.54
499941,highway,3,0.33,70,dim,rainy,True,True,morning,False,True,0,0.34
35651,rural,4,0.51,70,daylight,foggy,False,False,afternoon,False,True,0,0.45
127673,urban,4,0.11,45,night,rainy,False,False,morning,False,True,1,0.25
102406,highway,2,0.7,45,daylight,clear,False,True,afternoon,False,True,1,0.23
317696,urban,1,0.57,45,dim,foggy,False,True,morning,True,True,2,0.32
511122,urban,3,0.34,70,daylight,foggy,False,True,morning,False,False,2,0.37
236038,urban,2,0.96,35,daylight,rainy,True,True,morning,True,False,1,0.33
221878,highway,4,0.68,45,daylight,rainy,False,False,afternoon,True,False,0,0.23
494708,rural,3,0.14,45,dim,rainy,False,False,evening,False,True,1,0.18
36015,urban,1,0.67,60,dim,rainy,True,False,morning,False,True,2,0.55
289384,rural,4,0.15,25,daylight,rainy,True,True,evening,True,True,1,0.14
477830,rural,2,0.51,25,daylight,rainy,False,True,evening,False,True,0,0.17
36037,rural,1,0.92,35,dim,clear,True,False,afternoon,False,False,2,0.34
211355,rural,1,0.95,45,daylight,foggy,False,False,afternoon,True,False,3,0.52
355248,urban,4,0.35,45,daylight,foggy,True,False,morning,True,True,0,0.26
105145,rural,3,0.51,35,daylight,rainy,False,False,evening,True,False,1,0.27
429690,highway,1,0.52,25,night,foggy,True,False,morning,True,False,1,0.57
354609,highway,2,0.36,70,daylight,rainy,False,True,morning,True,True,2,0.3
481169,rural,3,0.07,25,dim,foggy,False,False,morning,True,False,2,0.07
359202,highway,1,0.05,35,dim,clear,False,False,evening,True,True,2,0.02
426787,urban,4,0.86,60,night,clear,True,True,afternoon,True,True,2,0.63
134279,urban,4,0.17,60,daylight,clear,False,False,evening,False,False,1,0.26
488170,urban,2,0.2,60,daylight,rainy,False,True,evening,True,False,0,0.38
91109,rural,4,0.46,25,dim,rainy,True,True,evening,False,True,1,0.26
365741,rural,4,0.63,45,dim,foggy,False,False,evening,False,True,2,0.35
201529,rural,4,0.12,25,night,foggy,False,False,morning,False,True,1,0.2
329257,highway,1,0.45,45,night,rainy,False,True,afternoon,True,True,2,0.32
261679,highway,2,0.83,45,dim,foggy,True,True,morning,True,False,0,0.36
109960,highway,4,0.08,25,daylight,rainy,True,False,morning,False,False,1,0.06
378258,urban,2,0.28,45,night,clear,False,False,morning,False,True,2,0.2
324801,urban,2,0.64,35,daylight,foggy,True,False,afternoon,False,True,1,0.34
364309,highway,1,0.84,60,daylight,clear,False,False,morning,False,True,0,0.39
12640,highway,2,0.82,45,dim,foggy,False,True,afternoon,True,False,3,0.42
255999,rural,2,0.95,45,daylight,foggy,True,False,afternoon,True,False,3,0.44
77746,urban,4,0.59,70,dim,foggy,False,False,morning,False,True,1,0.38
171818,urban,4,0.2,70,dim,rainy,False,False,afternoon,False,False,2,0.34
154142,rural,3,0.41,25,dim,foggy,True,False,evening,False,False,0,0.17
504997,urban,4,0.09,60,dim,foggy,True,True,afternoon,False,False,1,0.27
189365,rural,1,0.99,35,night,foggy,False,False,afternoon,True,False,2,0.49
157594,highway,4,0.36,25,daylight,foggy,True,False,morning,True,True,2,0.23
484272,rural,2,0.9,25,dim,clear,True,False,morning,True,True,1,0.25
335936,rural,4,0.08,45,daylight,rainy,False,True,evening,False,False,1,0.08
224915,urban,2,0.13,45,dim,foggy,True,False,afternoon,False,True,0,0.06
115786,highway,4,0.89,60,daylight,clear,False,True,morning,True,True,1,0.48
171145,rural,4,0.39,35,night,foggy,False,False,morning,True,False,0,0.42
218907,rural,4,0.65,35,dim,foggy,True,False,afternoon,False,False,2,0.36
468896,urban,3,0.12,45,night,foggy,False,False,evening,False,True,2,0.33
433940,rural,2,0.06,70,dim,rainy,False,False,evening,False,True,1,0.39
58585,rural,3,0.05,35,daylight,foggy,False,True,morning,False,False,1,0.19
224531,rural,4,0.25,70,night,clear,False,False,evening,False,True,0,0.46
454981,rural,3,0.79,60,daylight,rainy,True,False,morning,True,True,2,0.64
106205,urban,1,0.21,70,dim,rainy,True,True,morning,True,True,2,0.3
434841,urban,3,0.36,35,dim,foggy,True,False,evening,False,True,2,0.14
23417,highway,2,0.73,35,daylight,clear,False,False,morning,False,False,1,0.32
485088,highway,2,0.13,35,dim,rainy,False,True,afternoon,True,False,1,0.13
341477,rural,2,0.12,60,dim,foggy,False,True,afternoon,True,False,1,0.21
345382,urban,1,0.45,25,dim,rainy,True,False,evening,True,True,0,0.27
171380,urban,3,0.07,70,night,clear,False,True,evening,True,False,1,0.44
210513,highway,3,0.58,60,dim,rainy,False,False,morning,False,False,1,0.44
344839,urban,2,0.15,45,dim,foggy,True,False,evening,True,False,1,0.16
60518,urban,4,0.57,45,dim,rainy,True,True,afternoon,False,True,1,0.29
295409,urban,3,0.83,60,daylight,foggy,True,False,afternoon,False,False,0,0.52
138613,rural,4,0.65,25,daylight,rainy,False,False,evening,False,False,0,0.28
309253,rural,3,0.87,25,dim,clear,True,True,afternoon,True,False,1,0.3
217958,urban,1,0.89,35,dim,rainy,False,False,morning,True,False,3,0.49
7605,rural,3,0.26,35,daylight,rainy,True,True,evening,False,True,1,0.08
159993,highway,3,0.77,25,dim,rainy,False,True,afternoon,True,True,1,0.37
256633,highway,3,0.87,45,daylight,foggy,True,True,morning,True,True,1,0.36
226048,highway,4,0.39,70,daylight,clear,False,False,morning,False,False,2,0.24
57405,highway,2,0.86,60,night,clear,True,True,afternoon,False,False,3,0.74
499669,urban,1,0.08,45,daylight,foggy,True,False,afternoon,False,False,1,0.0
490218,rural,3,0.48,35,night,clear,False,False,evening,False,True,0,0.37
377087,rural,1,0.14,35,daylight,foggy,False,True,afternoon,True,True,2,0.11
117289,rural,1,0.82,45,dim,rainy,True,True,evening,False,False,1,0.32
222409,highway,3,0.24,45,daylight,foggy,True,True,evening,True,False,1,0.17
409907,highway,2,0.54,70,dim,clear,True,True,afternoon,True,False,2,0.46
423450,urban,1,0.76,25,night,rainy,False,True,morning,False,True,0,0.5
169562,urban,4,0.56,45,night,clear,True,True,morning,False,False,3,0.47
314880,highway,3,0.67,25,night,foggy,True,True,evening,False,True,2,0.5
328716,rural,1,0.14,45,daylight,clear,False,False,morning,False,True,2,0.06
366605,rural,1,0.62,45,daylight,foggy,False,False,evening,True,False,0,0.35
392993,rural,1,0.37,35,daylight,clear,True,True,afternoon,False,False,0,0.12
132438,rural,3,0.69,60,night,foggy,False,False,morning,True,False,3,0.84
114782,highway,1,0.24,25,daylight,foggy,True,True,evening,False,False,1,0.15
331618,urban,1,0.72,70,dim,clear,True,True,evening,True,True,1,0.44
262710,highway,3,0.57,60,daylight,rainy,False,True,afternoon,False,False,3,0.5
300418,rural,3,0.26,35,night,clear,False,True,morning,True,False,1,0.28
181698,highway,2,0.03,25,night,clear,False,False,morning,True,True,1,0.22
99068,urban,2,0.29,35,dim,clear,True,True,afternoon,True,True,2,0.06
37173,urban,2,0.69,25,night,rainy,True,False,evening,False,False,3,0.68
22198,highway,1,0.33,45,night,rainy,True,True,afternoon,True,True,0,0.34
443314,rural,4,0.82,60,night,rainy,False,False,evening,True,False,2,0.77
93533,rural,3,0.73,60,night,foggy,True,True,evening,False,False,0,0.62
338206,rural,4,0.55,35,night,clear,False,True,afternoon,False,True,2,0.25
127607,urban,4,0.15,25,dim,clear,True,False,morning,True,True,1,0.14
32100,rural,3,0.78,35,daylight,foggy,False,False,afternoon,False,False,0,0.42
134461,rural,4,0.24,35,daylight,clear,True,False,morning,True,True,0,0.12
463222,rural,1,0.07,45,daylight,foggy,True,False,morning,False,False,0,0.13
110703,urban,4,0.02,70,dim,foggy,True,False,evening,False,False,2,0.26
379620,highway,2,0.71,35,night,foggy,True,True,afternoon,True,False,1,0.58
202486,urban,4,0.08,45,daylight,foggy,True,True,afternoon,False,False,2,0.03
326272,urban,4,0.86,25,daylight,foggy,True,False,afternoon,False,True,2,0.28
364527,highway,3,0.53,60,dim,rainy,True,True,afternoon,False,False,2,0.44
219562,urban,3,0.04,70,dim,foggy,True,True,morning,True,False,2,0.34
332006,highway,4,0.15,60,dim,rainy,True,True,morning,False,False,2,0.39
364399,urban,4,0.08,70,dim,rainy,True,True,afternoon,False,False,0,0.32
223863,highway,4,0.46,70,daylight,foggy,True,False,morning,False,False,2,0.42
119207,highway,2,0.63,60,night,rainy,False,False,evening,True,False,2,0.73
20492,rural,4,0.9,25,daylight,foggy,True,True,afternoon,True,True,1,0.27
440443,highway,2,0.85,60,daylight,clear,False,True,afternoon,False,True,2,0.42
87733,rural,3,0.03,60,dim,rainy,True,True,morning,True,True,2,0.49
433372,urban,4,0.21,70,dim,rainy,True,False,afternoon,False,False,0,0.44
327086,urban,4,0.26,25,night,foggy,True,True,evening,True,False,2,0.34
507185,urban,2,0.39,25,night,clear,True,False,evening,False,False,2,0.28
458519,urban,1,0.77,25,night,clear,True,True,afternoon,True,False,0,0.47
508132,rural,2,0.04,35,night,clear,True,True,afternoon,True,True,1,0.19
3125,highway,1,0.01,35,daylight,clear,False,True,morning,False,False,0,0.03
374230,rural,4,0.59,45,night,clear,False,False,morning,True,True,1,0.36
484037,urban,3,0.3,45,dim,foggy,True,False,morning,False,True,1,0.22
59503,urban,1,0.19,25,daylight,rainy,False,False,morning,False,True,2,0.14
80822,highway,2,0.36,70,dim,foggy,True,False,afternoon,False,False,1,0.39
230139,urban,2,0.17,25,dim,rainy,False,False,afternoon,True,True,0,0.18
106511,highway,1,0.56,60,daylight,rainy,True,False,afternoon,True,True,2,0.41
466714,urban,3,0.47,60,daylight,clear,False,True,afternoon,True,True,1,0.27
150113,urban,3,0.86,25,night,clear,True,True,morning,False,False,0,0.46
490476,urban,3,0.55,60,dim,foggy,True,True,morning,False,True,3,0.54
36864,urban,2,0.66,25,dim,foggy,True,False,afternoon,True,True,0,0.35
221762,highway,3,0.82,45,dim,foggy,True,True,evening,False,True,1,0.35
290300,highway,2,0.08,60,daylight,clear,False,True,afternoon,False,True,1,0.25
147041,highway,1,0.28,45,night,clear,False,False,morning,True,False,1,0.34
331573,rural,3,0.57,35,dim,clear,True,True,morning,False,False,1,0.14
152612,rural,1,0.16,45,daylight,foggy,True,False,evening,False,False,0,0.15
348139,urban,4,0.25,60,dim,foggy,True,False,afternoon,False,True,1,0.26
437784,rural,4,0.25,45,night,foggy,True,False,evening,True,True,2,0.38
391464,highway,2,0.15,45,dim,clear,True,True,morning,False,True,0,0.01
125808,highway,4,0.73,45,daylight,foggy,True,True,morning,False,False,2,0.46
388521,rural,1,0.17,25,dim,foggy,False,True,evening,False,True,1,0.12
149589,highway,1,0.16,25,daylight,foggy,False,True,evening,False,False,0,0.16
313744,highway,4,0.7,70,night,clear,False,True,evening,True,True,3,0.72
434223,highway,4,0.21,35,night,foggy,True,True,afternoon,True,True,1,0.35
102707,highway,4,0.89,60,dim,clear,True,True,afternoon,False,False,1,0.38
505580,rural,1,0.67,35,daylight,rainy,True,True,evening,False,False,1,0.31
262741,highway,4,0.7,35,dim,rainy,True,True,morning,False,False,2,0.35
1090,urban,3,0.46,60,dim,rainy,False,False,morning,True,True,0,0.44
256426,urban,1,0.25,25,night,clear,True,False,evening,True,True,1,0.24
158076,highway,3,0.52,60,dim,foggy,False,True,afternoon,False,True,1,0.52
215157,highway,4,0.88,45,daylight,rainy,True,True,evening,True,True,0,0.33
66684,urban,1,0.61,45,daylight,clear,True,False,afternoon,True,True,1,0.19
132692,urban,3,0.52,70,daylight,foggy,False,True,evening,False,False,0,0.42
505875,rural,2,0.59,60,night,rainy,False,False,afternoon,True,False,0,0.66
283995,highway,2,0.36,35,dim,rainy,True,True,morning,True,False,1,0.15
184411,highway,3,0.34,45,night,rainy,False,True,morning,True,False,0,0.46
440020,highway,3,0.32,60,daylight,foggy,True,True,afternoon,False,False,2,0.33
323112,urban,2,0.52,45,dim,rainy,False,False,morning,False,True,1,0.34
517554,highway,4,0.54,45,daylight,clear,False,True,afternoon,False,True,2,0.15
365591,urban,3,0.51,35,daylight,foggy,True,False,evening,False,False,1,0.31
224152,urban,2,0.72,45,night,foggy,True,False,afternoon,False,False,0,0.5
100867,urban,2,0.63,25,night,rainy,True,True,evening,True,True,0,0.5
324104,urban,3,0.95,25,dim,rainy,True,False,afternoon,True,True,3,0.48
109421,highway,2,0.68,25,night,rainy,False,True,afternoon,False,False,2,0.6
247770,rural,4,0.06,35,dim,rainy,True,False,evening,True,False,1,0.11
263976,highway,4,0.23,45,night,rainy,False,True,morning,False,True,1,0.39
486411,rural,4,0.17,70,dim,clear,True,True,evening,True,True,0,0.26
468957,highway,3,0.54,70,dim,foggy,True,False,afternoon,False,True,1,0.53
482989,highway,2,0.35,45,daylight,foggy,False,True,morning,False,True,1,0.21
256469,highway,1,0.62,70,dim,clear,True,True,afternoon,True,False,2,0.42
289913,highway,3,0.56,35,night,rainy,False,True,morning,True,True,2,0.36
381220,rural,2,0.52,25,dim,rainy,True,False,morning,True,False,0,0.24
397667,highway,1,0.77,60,daylight,clear,True,False,evening,False,False,0,0.36
507043,highway,1,0.13,35,daylight,rainy,True,True,evening,True,True,1,0.13
23770,rural,1,0.07,25,night,clear,True,False,evening,True,False,0,0.27
464209,highway,4,0.55,25,dim,rainy,True,True,morning,True,True,0,0.35
60418,highway,2,0.04,35,night,clear,True,False,evening,True,True,1,0.34
87037,highway,4,0.4,35,dim,rainy,False,True,morning,False,True,2,0.16
2938,urban,3,0.69,60,daylight,rainy,False,True,afternoon,True,True,2,0.48
383527,rural,1,0.21,60,dim,foggy,False,False,morning,True,False,1,0.35
417471,highway,1,0.62,25,daylight,clear,False,True,morning,True,False,2,0.19
110432,highway,1,0.56,70,daylight,clear,False,True,morning,False,True,0,0.33
117932,urban,2,0.59,70,daylight,clear,False,False,afternoon,True,False,1,0.37
99238,urban,1,0.33,60,dim,foggy,False,True,afternoon,False,True,2,0.34
348467,urban,1,0.35,45,dim,rainy,False,False,afternoon,True,True,1,0.17
36786,rural,1,0.1,70,night,clear,True,False,evening,False,True,1,0.43
450777,urban,3,0.92,70,daylight,foggy,False,True,evening,False,False,2,0.49
447906,rural,2,0.99,25,daylight,foggy,True,True,afternoon,False,False,2,0.42
351415,rural,1,0.78,60,daylight,foggy,False,False,afternoon,False,True,2,0.56
78159,highway,4,0.16,60,daylight,clear,False,True,afternoon,True,False,1,0.32
335154,highway,1,0.67,35,night,clear,True,False,morning,False,True,3,0.48
388254,urban,2,0.65,35,night,foggy,False,True,afternoon,False,True,3,0.67
486653,highway,4,0.84,60,daylight,foggy,True,True,evening,True,True,1,0.63
85390,urban,4,0.39,25,daylight,foggy,True,False,evening,True,True,1,0.22
120503,rural,1,0.33,45,night,clear,False,False,afternoon,True,False,0,0.25
265238,rural,2,0.4,70,daylight,foggy,False,False,evening,False,True,0,0.45
15584,rural,1,0.13,35,dim,rainy,False,False,evening,False,False,1,0.18
455720,urban,3,0.74,25,night,clear,True,False,morning,True,False,3,0.53
4402,urban,2,0.01,70,dim,foggy,False,False,afternoon,False,True,1,0.22
252891,urban,3,0.66,25,night,rainy,False,False,evening,False,True,3,0.59
219545,rural,2,0.01,45,dim,clear,True,True,afternoon,False,True,1,0.02
142345,rural,1,0.7,35,dim,clear,True,True,afternoon,True,True,1,0.22
344728,rural,3,0.07,35,night,clear,True,True,afternoon,False,False,2,0.18
92728,urban,3,0.34,60,daylight,rainy,False,True,afternoon,False,True,0,0.42
109083,rural,3,0.17,45,daylight,rainy,True,True,evening,True,False,2,0.16
424863,urban,2,0.56,60,night,clear,False,False,evening,False,False,2,0.56
73344,urban,1,0.41,35,dim,clear,False,True,afternoon,True,False,0,0.03
16234,urban,3,0.04,60,dim,rainy,False,True,evening,True,False,0,0.29
508534,urban,1,0.08,35,night,rainy,True,True,morning,False,False,1,0.34
477440,urban,4,0.11,35,night,rainy,True,False,morning,False,False,2,0.28
446548,urban,1,0.91,45,night,clear,False,True,evening,True,True,2,0.43
125254,urban,3,0.51,25,dim,rainy,True,False,evening,False,True,2,0.21
92968,rural,3,0.82,35,night,clear,False,False,evening,True,False,1,0.43
269321,highway,1,0.12,25,night,clear,True,False,afternoon,False,False,1,0.27
397554,rural,2,0.57,60,daylight,foggy,False,True,evening,True,True,1,0.39
91499,rural,4,0.12,45,daylight,foggy,False,False,afternoon,True,True,2,0.12
312676,highway,1,0.83,60,night,clear,False,False,evening,False,False,2,0.67
59121,rural,3,0.16,45,night,foggy,True,False,morning,False,False,0,0.47
320074,urban,3,0.24,35,daylight,foggy,True,True,morning,True,False,1,0.13
176635,highway,4,0.16,70,night,clear,False,True,afternoon,False,False,1,0.36
500134,highway,1,0.39,35,daylight,foggy,True,True,evening,False,False,1,0.21
389324,rural,2,0.76,70,night,foggy,False,False,morning,False,True,2,0.68
425781,urban,1,0.37,45,night,foggy,False,True,evening,True,True,0,0.36
301869,urban,1,0.2,25,dim,foggy,True,False,morning,False,False,1,0.14
64559,urban,4,0.04,35,night,foggy,True,False,morning,True,True,2,0.35
508657,rural,3,0.3,35,night,rainy,True,False,morning,True,True,0,0.38
306304,highway,1,0.4,45,daylight,foggy,False,True,morning,True,True,0,0.24
26989,highway,2,0.06,25,night,clear,True,True,morning,True,False,1,0.23
176253,highway,1,0.07,70,dim,clear,True,False,evening,False,False,0,0.22
263912,urban,4,0.4,60,dim,foggy,False,False,evening,True,True,0,0.46
155573,urban,4,0.68,45,dim,foggy,False,True,afternoon,False,False,1,0.34
309809,rural,2,0.7,35,dim,clear,True,True,evening,False,False,0,0.21
